"Data file recorded 2024/9/27  15:35:13"
" time  hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15"
# Endonasal Branch 7/17/24 from main()
# LED0 initialized PA5
# led_init: success. Wait for LED blink
# Starting print thread
# printq access blocked by other thread. msg = # printq test message- hello from main.c 
# Clock cycles per second 96000000
 # End DAC init. Using PA4. DAC_MAX=4095 and DAC channel 1
# End ADC init PB0 PB1 PC0 PC1 PC2 PC3 PC4 PC5
# End PWM init. TIM1 PA8 PA9 PA10 PA11, TIM4 PB6 PB7 PB8 PB9, PWM13 PA6, PWM14 PA7
# End GP Output init. PA12 PC13
# End HX711 init TIM2 Ch4 PB2 as PD_SCK and PB5 as DOUT input
# End qdec inputs init. TIM3 PC6 PC7, TIM5 PA0 PA1 (32 bit)
# Starting heartbeat thread
# Starting uart input thread
# Starting hx711 thread
# Starting control thread
# Starting print_state thread
# Starting uart input thread: at tick 0.333432 
 # Starting print_state thread: at tick 32232598 (5000 ms PRNWAIT)
 #      t=,    hx711, qdec3, qdec5, adc8,  adc9, adc10, adc11, adc12, adc13, adc14, adc15  
 # uart_input_thread count 4728 time 213.037521 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4729 time 213.070633 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4730 time 213.104828 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4731 time 213.137924 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4732 time 213.171112 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 4733 time 213.204224 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4734 time 213.237335 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4735 time 213.270523 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4736 time 213.304718 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4737 time 213.336731 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4738 time 213.369827 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4739 time 213.404144 :
 # cmd=PFRQ1 value=-3000, 
  213.4208,        0,     0,     0, 1174,  1131,  1148,  1225,  1180,  1169,  1129,  1120
 # uart_input_thread count 4740 time 213.437424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4741 time 213.469421 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4742 time 213.503632 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4743 time 213.537842 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4744 time 213.570923 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4745 time 213.602921 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4746 time 213.637115 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4747 time 213.670227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4748 time 213.703339 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4749 time 213.737534 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4750 time 213.770630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4751 time 213.803726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4752 time 213.845627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4753 time 213.871017 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4754 time 213.904129 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4755 time 213.936127 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4756 time 213.970322 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4757 time 214.003433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4758 time 214.036530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4759 time 214.069626 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4760 time 214.103836 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4761 time 214.136932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4762 time 214.170029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4763 time 214.203110 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4764 time 214.238419 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4765 time 214.270416 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4766 time 214.303619 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4767 time 214.337814 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4768 time 214.369827 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4769 time 214.402924 :
 # cmd=PFRQ1 value=-3000, 
  214.4209,        0,     0,     0, 1199,  1163,  1157,  1190,  1155,  1141,  1159,  1132
 # uart_input_thread count 4770 time 214.437119 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4771 time 214.469116 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4772 time 214.502228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4773 time 214.536423 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4774 time 214.568420 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4775 time 214.602631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4776 time 214.635727 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4777 time 214.669937 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4778 time 214.703033 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4779 time 214.736130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4780 time 214.770325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4781 time 214.803436 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4782 time 214.835434 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4783 time 214.869629 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4784 time 214.902939 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4785 time 214.937134 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4786 time 214.969131 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4787 time 215.003433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4788 time 215.036530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4789 time 215.068527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4790 time 215.101639 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4791 time 215.135834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4792 time 215.168915 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4793 time 215.203110 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4794 time 215.235138 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4795 time 215.269333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4796 time 215.301331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4797 time 215.335526 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4798 time 215.368622 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4799 time 215.402817 :
 # cmd=PFRQ1 value=-3000, 
  215.4211,        0,     0,     0, 1144,  1073,  1106,  1186,  1162,  1151,  1144,  1131
 # uart_input_thread count 4800 time 215.434830 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4801 time 215.475632 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4802 time 215.502121 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4803 time 215.535233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4804 time 215.569427 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4805 time 215.601425 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4806 time 215.635620 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4807 time 215.668732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4808 time 215.702927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4809 time 215.736023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4810 time 215.770218 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4811 time 215.801132 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4812 time 215.835327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4813 time 215.868423 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4814 time 215.901520 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4815 time 215.934631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4816 time 215.968826 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4817 time 216.000839 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4818 time 216.035034 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4819 time 216.068146 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4820 time 216.101227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4821 time 216.134338 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4822 time 216.168533 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4823 time 216.201614 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4824 time 216.233627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4825 time 216.267822 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4826 time 216.302032 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4827 time 216.334229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4828 time 216.368423 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4829 time 216.401627 :
 # cmd=PFRQ1 value=-3000, 
  216.4212,        0,     0,     0, 1185,  1437,  1219,  1203,  1163,  1156,  1130,  1119
 # uart_input_thread count 4830 time 216.433640 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4831 time 216.467819 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4832 time 216.500931 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4833 time 216.535126 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4834 time 216.567123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4835 time 216.601318 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4836 time 216.635513 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4837 time 216.668625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4838 time 216.700623 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4839 time 216.733734 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4840 time 216.767929 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4841 time 216.801025 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4842 time 216.833023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4843 time 216.867218 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4844 time 216.901413 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4845 time 216.934525 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4846 time 216.967636 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4847 time 217.000732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4848 time 217.034927 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4849 time 217.069122 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4850 time 217.101120 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4851 time 217.134232 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4852 time 217.166229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4853 time 217.200424 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4854 time 217.234619 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4855 time 217.266617 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4856 time 217.299728 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4857 time 217.337234 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4858 time 217.365936 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4859 time 217.401230 :
 # cmd=PFRQ1 value=-3000, 
  217.4214,        0,     0,     0, 1159,  1130,  1140,  1183,  1147,  1170,  1131,  1126
 # uart_input_thread count 4860 time 217.433212 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4861 time 217.466324 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4862 time 217.497223 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4863 time 217.532516 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4864 time 217.567825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4865 time 217.599823 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4866 time 217.632919 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4867 time 217.669327 :
 # cmd=PFRQ1 value=3000, 
 # uart_input_thread count 4868 time 217.699142 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4869 time 217.733337 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4870 time 217.766418 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4871 time 217.798630 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4872 time 217.832825 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4873 time 217.867035 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4874 time 217.900131 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4875 time 217.933228 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4876 time 217.969620 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4877 time 218.040131 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4878 time 218.077637 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4879 time 218.099731 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4880 time 218.140518 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4881 time 218.167023 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4882 time 218.205627 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4883 time 218.233231 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4884 time 218.266327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4885 time 218.299438 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4886 time 218.333633 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4887 time 218.374420 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4888 time 218.408615 :
 # cmd=PFRQ1 value=-3000, 
  218.4226,        0,     0,     0, 1076,  1120,  1136,  1132,  1134,  1164,  1136,  1123
 # uart_input_thread count 4889 time 218.431824 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4890 time 218.466034 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4891 time 218.499130 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4892 time 218.533340 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4893 time 218.565338 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4894 time 218.598419 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4895 time 218.632614 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4896 time 218.669037 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4897 time 218.698837 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4898 time 218.733032 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4899 time 218.767227 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4900 time 218.799225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4901 time 218.832321 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4902 time 218.865433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4903 time 218.898544 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4904 time 218.932739 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4905 time 218.965820 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4906 time 219.000015 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4907 time 219.034225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4908 time 219.065125 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4909 time 219.100433 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4910 time 219.133530 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4911 time 219.165527 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4912 time 219.199722 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4913 time 219.232834 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4914 time 219.267029 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4915 time 219.297913 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4916 time 219.332123 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4917 time 219.365219 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4918 time 219.398331 :
 # cmd=PFRQ1 value=-3000, 
  219.4228,        0,     0,     0, 1094,  1096,  1100,  1112,  1121,  1147,  1162,  1128
 # uart_input_thread count 4919 time 219.432541 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4920 time 219.465622 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4921 time 219.498734 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4922 time 219.531815 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4923 time 219.564926 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4924 time 219.599319 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4925 time 219.631332 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4926 time 219.665543 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4927 time 219.698624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4928 time 219.732819 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4929 time 219.764816 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4930 time 219.797928 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4931 time 219.834320 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4932 time 219.864120 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4933 time 219.898331 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4934 time 219.935837 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4935 time 219.968933 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4936 time 220.003143 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4937 time 220.036224 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4938 time 220.067139 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4939 time 220.098022 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4940 time 220.142120 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4941 time 220.168625 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4942 time 220.197327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4943 time 220.231537 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4944 time 220.265732 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4945 time 220.305435 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4946 time 220.330841 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4947 time 220.365036 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4948 time 220.398117 :
 # cmd=PFRQ1 value=-3000, 
  220.4229,        0,     0,     0, 1062,  1035,  1085,  1093,  1136,  1134,  1129,  1125
 # uart_input_thread count 4949 time 220.431229 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4950 time 220.464325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4951 time 220.498520 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4952 time 220.530533 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4953 time 220.570221 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4954 time 220.603333 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4955 time 220.630936 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4956 time 220.665131 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4957 time 220.697128 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4958 time 220.729126 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4959 time 220.763321 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4960 time 220.793137 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4961 time 220.828430 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4962 time 220.864838 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4963 time 220.897919 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4964 time 220.931030 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4965 time 220.965225 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4966 time 220.999420 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4967 time 221.031418 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4968 time 221.064529 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4969 time 221.100922 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4970 time 221.130737 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4971 time 221.164932 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4972 time 221.198044 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4973 time 221.231323 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4974 time 221.263336 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4975 time 221.297531 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4976 time 221.331726 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4977 time 221.363846 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4978 time 221.397034 :
 # cmd=PFRQ1 value=-3000, 
  221.4231,        0,     0,     0, 1073,  1169,  1097,  1098,  1123,  1131,  1129,  1129
 # uart_input_thread count 4979 time 221.434540 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4980 time 221.464325 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4981 time 221.497513 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4982 time 221.530624 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4983 time 221.573746 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4984 time 221.600235 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4985 time 221.632233 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4986 time 221.665329 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4987 time 221.697327 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4988 time 221.730438 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4989 time 221.763519 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4990 time 221.796631 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4991 time 221.829712 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4992 time 221.861740 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4993 time 221.895935 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4994 time 221.929031 :
 # cmd=PFRQ1 value=-3000, 
 # uart_input_thread count 4995 time 221.963226 :
 # cmd=PFRQ1 value=-3000, 
